Current(mA),Voltage(mV),dI(mA),dV(mV),Power(W),RawCapacity(mAh),T(C),SOC
0,4198.1,0,0,0,0,33.8,1
0,4197.7,0,-0.4,0,0,33.8,1
0,4197.4,0,-0.3,0,0,33.8,1
0,4197.1,0,-0.3,0,0,33.8,1
0,4196.9,0,-0.2,0,0,33.8,1
0,4196.6,0,-0.3,0,0,33.8,1
0,4196.5,0,-0.1,0,0,33.8,1
0,4196.3,0,-0.2,0,0,33.8,1
0,4196.1,0,-0.2,0,0,33.8,1
0,4195.9,0,-0.2,0,0,33.8,1
0,4195.7,0,-0.2,0,0,33.8,1
0,4195.6,0,-0.1,0,0,33.8,1
0,4195.4,0,-0.2,0,0,33.8,1
0,4195.3,0,-0.1,0,0,33.8,1
0,4195.1,0,-0.2,0,0,33.8,1
0,4195,0,-0.1,0,0,33.8,1
0,4194.8,0,-0.2,0,0,33.8,1
0,4194.7,0,-0.1,0,0,33.8,1
0,4194.6,0,-0.1,0,0,33.8,1
0,4194.4,0,-0.2,0,0,33.8,1
0,4194.3,0,-0.1,0,0,33.8,1
0,4194.2,0,-0.1,0,0,33.8,1
0,4194.1,0,-0.1,0,0,33.8,1
0,4193.9,0,-0.2,0,0,33.8,1
0,4193.8,0,-0.1,0,0,33.8,1
0,4193.7,0,-0.1,0,0,33.8,1
0,4193.6,0,-0.1,0,0,33.8,1
0,4193.5,0,-0.1,0,0,33.8,1
0,4193.3,0,-0.2,0,0,33.8,1
0,4193.3,0,0,0,0,33.8,1
0,4193.2,0,-0.1,0,0,33.8,1
0,4193,0,-0.2,0,0,33.8,1
0,4192.9,0,-0.1,0,0,33.8,1
0,4192.8,0,-0.1,0,0,33.8,1
0,4192.7,0,-0.1,0,0,33.8,1
0,4192.6,0,-0.1,0,0,33.8,1
0,4192.5,0,-0.1,0,0,33.8,1
0,4192.4,0,-0.1,0,0,33.8,1
0,4192.3,0,-0.1,0,0,33.8,1
0,4192.2,0,-0.1,0,0,33.8,1
0,4192.1,0,-0.1,0,0,33.8,1
0,4192,0,-0.1,0,0,33.8,1
0,4192,0,0,0,0,33.8,1
0,4191.8,0,-0.2,0,0,33.8,1
0,4191.7,0,-0.1,0,0,33.8,1
0,4191.6,0,-0.1,0,0,33.8,1
0,4191.6,0,0,0,0,33.8,1
0,4191.5,0,-0.1,0,0,33.8,1
0,4191.4,0,-0.1,0,0,33.8,1
0,4191.3,0,-0.1,0,0,33.8,1
0,4191.2,0,-0.1,0,0,33.8,1
0,4191.1,0,-0.1,0,0,33.8,1
0,4191,0,-0.1,0,0,33.8,1
0,4190.9,0,-0.1,0,0,33.8,1
0,4190.9,0,0,0,0,33.8,1
0,4190.8,0,-0.1,0,0,33.8,1
0,4190.7,0,-0.1,0,0,33.8,1
0,4190.6,0,-0.1,0,0,33.8,1
0,4190.5,0,-0.1,0,0,33.8,1
0,4190.4,0,-0.1,0,0,33.8,1
0,4190.3,0,-0.1,0,0,33.8,1
0,4190.2,0,-0.1,0,0,33.8,1
0,4190.2,0,0,0,0,33.8,1
0,4190.1,0,-0.1,0,0,33.8,1
0,4190,0,-0.1,0,0,33.8,1
0,4189.9,0,-0.1,0,0,33.8,1
0,4189.9,0,0,0,0,33.8,1
0,4189.8,0,-0.1,0,0,33.8,1
0,4189.7,0,-0.1,0,0,33.8,1
0,4189.6,0,-0.1,0,0,33.8,1
0,4189.6,0,0,0,0,33.8,1
0,4189.5,0,-0.1,0,0,33.8,1
0,4189.4,0,-0.1,0,0,33.8,1
0,4189.4,0,0,0,0,33.8,1
0,4189.3,0,-0.1,0,0,33.8,1
0,4189.2,0,-0.1,0,0,33.8,1
0,4189.1,0,-0.1,0,0,33.8,1
0,4189.1,0,0,0,0,33.8,1
0,4189,0,-0.1,0,0,33.8,1
0,4188.9,0,-0.1,0,0,33.8,1
0,4188.9,0,0,0,0,33.8,1
0,4188.7,0,-0.2,0,0,33.8,1
0,4188.7,0,0,0,0,33.8,1
0,4188.6,0,-0.1,0,0,33.8,1
0,4188.5,0,-0.1,0,0,33.8,1
0,4188.5,0,0,0,0,33.8,1
0,4188.4,0,-0.1,0,0,33.8,1
0,4188.3,0,-0.1,0,0,33.8,1
0,4188.3,0,0,0,0,33.8,1
0,4188.2,0,-0.1,0,0,33.8,1
0,4188.1,0,-0.1,0,0,33.8,1
0,4188.1,0,0,0,0,33.8,1
0,4188,0,-0.1,0,0,33.8,1
0,4187.9,0,-0.1,0,0,33.8,1
0,4187.9,0,0,0,0,33.8,1
0,4187.8,0,-0.1,0,0,33.8,1
0,4187.7,0,-0.1,0,0,33.8,1
0,4187.7,0,0,0,0,33.8,1
0,4187.7,0,0,0,0,33.8,1
0,4187.5,0,-0.2,0,0,33.8,1
0,4187.5,0,0,0,0,33.8,1
0,4187.4,0,-0.1,0,0,33.8,1
0,4187.4,0,0,0,0,33.8,1
0,4187.3,0,-0.1,0,0,33.8,1
0,4187.2,0,-0.1,0,0,33.8,1
0,4187.1,0,-0.1,0,0,33.8,1
0,4187.1,0,0,0,0,33.8,1
0,4187,0,-0.1,0,0,33.8,1
0,4187,0,0,0,0,33.8,1
0,4186.9,0,-0.1,0,0,33.8,1
0,4186.8,0,-0.1,0,0,33.8,1
0,4186.8,0,0,0,0,33.8,1
0,4186.7,0,-0.1,0,0,33.8,1
0,4186.6,0,-0.1,0,0,33.8,1
0,4186.6,0,0,0,0,33.8,1
0,4186.5,0,-0.1,0,0,33.8,1
0,4186.5,0,0,0,0,33.8,1
0,4186.4,0,-0.1,0,0,33.8,1
0,4186.3,0,-0.1,0,0,33.8,1
0,4186.2,0,-0.1,0,0,33.8,1
0,4186.2,0,0,0,0,33.8,1
0,4186.2,0,0,0,0,33.8,1
0,4186.1,0,-0.1,0,0,33.8,1
0,4186,0,-0.1,0,0,33.8,1
0,4186,0,0,0,0,33.8,1
0,4185.9,0,-0.1,0,0,33.8,1
0,4185.9,0,0,0,0,33.8,1
0,4185.8,0,-0.1,0,0,33.8,1
0,4185.7,0,-0.1,0,0,33.8,1
0,4185.7,0,0,0,0,33.8,1
0,4185.6,0,-0.1,0,0,33.8,1
0,4185.6,0,0,0,0,33.8,1
0,4185.5,0,-0.1,0,0,33.8,1
0,4185.5,0,0,0,0,33.8,1
0,4185.4,0,-0.1,0,0,33.8,1
0,4185.3,0,-0.1,0,0,33.8,1
0,4185.2,0,-0.1,0,0,33.8,1
0,4185.2,0,0,0,0,33.8,1
0,4185.1,0,-0.1,0,0,33.8,1
0,4185.1,0,0,0,0,33.8,1
0,4185,0,-0.1,0,0,33.8,1
0,4185,0,0,0,0,33.8,1
0,4184.9,0,-0.1,0,0,33.8,1
0,4184.9,0,0,0,0,33.8,1
0,4184.8,0,-0.1,0,0,33.8,1
0,4184.7,0,-0.1,0,0,33.8,1
0,4184.7,0,0,0,0,33.8,1
0,4184.7,0,0,0,0,33.8,1
0,4184.6,0,-0.1,0,0,33.8,1
0,4184.6,0,0,0,0,33.8,1
0,4184.5,0,-0.1,0,0,33.8,1
0,4184.5,0,0,0,0,33.8,1
0,4184.4,0,-0.1,0,0,33.8,1
0,4184.3,0,-0.1,0,0,33.8,1
0,4184.3,0,0,0,0,33.8,1
0,4184.2,0,-0.1,0,0,33.8,1
0,4184.2,0,0,0,0,33.8,1
0,4184.1,0,-0.1,0,0,33.8,1
0,4184.1,0,0,0,0,33.8,1
0,4184,0,-0.1,0,0,33.8,1
0,4184,0,0,0,0,33.8,1
0,4183.9,0,-0.1,0,0,33.8,1
0,4183.8,0,-0.1,0,0,33.8,1
0,4183.8,0,0,0,0,33.8,1
0,4183.8,0,0,0,0,33.8,1
0,4183.7,0,-0.1,0,0,33.8,1
0,4183.6,0,-0.1,0,0,33.8,1
0,4183.6,0,0,0,0,33.8,1
0,4183.6,0,0,0,0,33.8,1
0,4183.5,0,-0.1,0,0,33.8,1
0,4183.4,0,-0.1,0,0,33.8,1
0,4183.4,0,0,0,0,33.8,1
0,4183.3,0,-0.1,0,0,33.8,1
0,4183.3,0,0,0,0,33.8,1
0,4183.3,0,0,0,0,33.8,1
0,4183.2,0,-0.1,0,0,33.8,1
0,4183.1,0,-0.1,0,0,33.8,1
0,4183.1,0,0,0,0,33.8,1
0,4183.1,0,0,0,0,33.8,1
0,4183,0,-0.1,0,0,33.8,1
0,4182.9,0,-0.1,0,0,33.8,1
0,4182.9,0,0,0,0,33.8,1
0,4182.8,0,-0.1,0,0,33.8,1
0,4182.8,0,0,0,0,33.8,1
0,4182.7,0,-0.1,0,0,33.8,1
0,4182.7,0,0,0,0,33.8,1
0,4182.6,0,-0.1,0,0,33.8,1
0,4182.6,0,0,0,0,33.8,1
0,4182.5,0,-0.1,0,0,33.8,1
0,4182.5,0,0,0,0,33.8,1
0,4182.4,0,-0.1,0,0,33.8,1
0,4182.4,0,0,0,0,33.8,1
0,4182.3,0,-0.1,0,0,33.8,1
0,4182.3,0,0,0,0,33.8,1
0,4182.3,0,0,0,0,33.8,1
0,4182.2,0,-0.1,0,0,33.8,1
0,4182.2,0,0,0,0,33.8,1
0,4182.1,0,-0.1,0,0,33.8,1
0,4182.1,0,0,0,0,33.8,1
0,4182,0,-0.1,0,0,33.8,1
0,4182,0,0,0,0,33.8,1
0,4181.9,0,-0.1,0,0,33.8,1
0,4181.9,0,0,0,0,33.8,1
0,4181.8,0,-0.1,0,0,33.8,1
0,4181.8,0,0,0,0,33.8,1
0,4181.7,0,-0.1,0,0,33.8,1
0,4181.7,0,0,0,0,33.8,1
0,4181.6,0,-0.1,0,0,33.8,1
0,4181.6,0,0,0,0,33.8,1
0,4181.6,0,0,0,0,33.8,1
0,4181.5,0,-0.1,0,0,33.8,1
0,4181.5,0,0,0,0,33.8,1
0,4181.4,0,-0.1,0,0,33.8,1
0,4181.3,0,-0.1,0,0,33.8,1
0,4181.3,0,0,0,0,33.8,1
0,4181.3,0,0,0,0,33.8,1
0,4181.2,0,-0.1,0,0,33.8,1
0,4181.2,0,0,0,0,33.8,1
0,4181.1,0,-0.1,0,0,33.8,1
0,4181.1,0,0,0,0,33.8,1
0,4181,0,-0.1,0,0,33.8,1
0,4181,0,0,0,0,33.8,1
0,4181,0,0,0,0,33.8,1
0,4181,0,0,0,0,33.8,1
0,4180.8,0,-0.2,0,0,33.8,1
0,4180.8,0,0,0,0,33.8,1
0,4180.8,0,0,0,0,33.8,1
0,4180.7,0,-0.1,0,0,33.8,1
0,4180.7,0,0,0,0,33.8,1
0,4180.6,0,-0.1,0,0,33.8,1
0,4180.6,0,0,0,0,33.8,1
0,4180.5,0,-0.1,0,0,33.8,1
0,4180.5,0,0,0,0,33.8,1
0,4180.5,0,0,0,0,33.8,1
0,4180.4,0,-0.1,0,0,33.8,1
0,4180.4,0,0,0,0,33.8,1
0,4180.3,0,-0.1,0,0,33.8,1
0,4180.3,0,0,0,0,33.8,1
0,4180.2,0,-0.1,0,0,33.8,1
0,4180.2,0,0,0,0,33.8,1
0,4180.1,0,-0.1,0,0,33.8,1
0,4180.1,0,0,0,0,33.8,1
0,4180.1,0,0,0,0,33.8,1
0,4180,0,-0.1,0,0,33.8,1
0,4180,0,0,0,0,33.8,1
0,4180,0,0,0,0,33.8,1
0,4179.9,0,-0.1,0,0,33.8,1
0,4179.8,0,-0.1,0,0,33.8,1
0,4179.8,0,0,0,0,33.8,1
0,4179.8,0,0,0,0,33.8,1
0,4179.7,0,-0.1,0,0,33.8,1
0,4179.7,0,0,0,0,33.8,1
0,4179.7,0,0,0,0,33.8,1
0,4179.6,0,-0.1,0,0,33.8,1
0,4179.6,0,0,0,0,33.8,1
0,4179.5,0,-0.1,0,0,33.8,1
0,4179.5,0,0,0,0,33.8,1
0,4179.5,0,0,0,0,33.8,1
0,4179.4,0,-0.1,0,0,33.8,1
0,4179.4,0,0,0,0,33.8,1
0,4179.3,0,-0.1,0,0,33.8,1
0,4179.3,0,0,0,0,33.8,1
0,4179.3,0,0,0,0,33.8,1
0,4179.2,0,-0.1,0,0,33.8,1
0,4179.2,0,0,0,0,33.8,1
0,4179.2,0,0,0,0,33.8,1
0,4179.1,0,-0.1,0,0,33.8,1
0,4179.1,0,0,0,0,33.8,1
0,4179,0,-0.1,0,0,33.8,1
0,4178.9,0,-0.1,0,0,33.8,1
0,4179,0,0.1,0,0,33.8,1
0,4178.9,0,-0.1,0,0,33.8,1
0,4178.9,0,0,0,0,33.8,1
0,4178.8,0,-0.1,0,0,33.8,1
0,4178.8,0,0,0,0,33.8,1
0,4178.7,0,-0.1,0,0,33.8,1
0,4178.7,0,0,0,0,33.8,1
0,4178.6,0,-0.1,0,0,33.8,1
0,4178.6,0,0,0,0,33.8,1
0,4178.6,0,0,0,0,33.8,1
0,4178.5,0,-0.1,0,0,33.8,1
0,4178.5,0,0,0,0,33.8,1
0,4178.4,0,-0.1,0,0,33.8,1
0,4178.4,0,0,0,0,33.8,1
0,4178.4,0,0,0,0,33.8,1
0,4178.4,0,0,0,0,33.8,1
0,4178.3,0,-0.1,0,0,33.8,1
0,4178.3,0,0,0,0,33.8,1
0,4178.2,0,-0.1,0,0,33.8,1
0,4178.1,0,-0.1,0,0,33.8,1
0,4178.2,0,0.1,0,0,33.8,1
0,4178.1,0,-0.1,0,0,33.8,1
0,4178,0,-0.1,0,0,33.8,1
0,4178,0,0,0,0,33.8,1
0,4178,0,0,0,0,33.8,1
0,4178,0,0,0,0,33.8,1
0,4177.9,0,-0.1,0,0,33.8,1
0,4177.9,0,0,0,0,33.8,1
0,4177.8,0,-0.1,0,0,33.8,1
0,4177.8,0,0,0,0,33.8,1
0,4177.8,0,0,0,0,33.8,1
-2,4177.8,-2,0,-0.0083556,0,33.8,1
2528.2,4076.6,2530.2,-101.2,10.30646,0.6,33.8,0.99954418
2527.4,4066.3,-0.8,-10.3,10.277167,1.3,33.8,0.99901238
2527.3,4058.7,-0.1,-7.6,10.257553,2,33.8,0.99848059
2526.4,4052.6,-0.9,-6.1,10.238489,2.7,33.8,0.9979488
2531.2,4046.9,4.8,-5.7,10.243513,3.4,33.8,0.997417
2520.3,4042.4,-10.9,-4.5,10.188061,4.1,33.8,0.99688521
2523.4,4038,3.1,-4.4,10.189489,4.8,33.8,0.99635341
2530.3,4033.7,6.9,-4.3,10.206471,5.5,33.8,0.99582162
2530.3,4029.8,0,-3.9,10.196603,6.2,33.8,0.99528983
2521.3,4026.7,-9,-3.1,10.152519,6.9,33.8,0.99475803
2524.4,4023.3,3.1,-3.4,10.156419,7.6,33.8,0.99422624
2527.4,4020.1,3,-3.2,10.160401,8.4,33.8,0.99361848
2528.3,4017.1,0.9,-3,10.156434,9.1,33.8,0.99308668
2520.4,4014.7,-7.9,-2.4,10.11865,9.8,33.8,0.99255489
2525.3,4011.8,4.9,-2.9,10.130999,10.5,33.8,0.9920231
2519.4,4009.5,-5.9,-2.3,10.101534,11.2,33.8,0.9914913
2526.5,4006.8,7.1,-2.7,10.12318,11.9,33.8,0.99095951
2526.3,4004.5,-0.2,-2.3,10.116568,12.6,33.8,0.99042771
2525.4,4002.3,-0.9,-2.2,10.107408,13.3,33.8,0.98989592
2527.4,4000,2,-2.3,10.1096,14,33.8,0.98936413
2528.3,3997.9,0.9,-2.1,10.107891,14.7,33.8,0.98883233
2526.4,3996,-1.9,-1.9,10.095494,15.4,33.8,0.98830054
2524.4,3994.1,-2,-1.9,10.082706,16.1,33.8,0.98776875
2524.4,3992.3,0,-1.8,10.078162,16.8,33.8,0.98723695
2524.4,3990.4,0,-1.9,10.073366,17.5,33.8,0.98670516
2527.3,3988.5,2.9,-1.9,10.080136,18.2,33.8,0.98617336
2526.4,3986.9,-0.9,-1.6,10.072504,18.9,33.8,0.98564157
2529.3,3985.1,2.9,-1.8,10.079513,19.6,33.8,0.98510978
2527.4,3983.6,-1.9,-1.5,10.068151,20.3,33.8,0.98457798
